"Country or Area","Year","Area","Month","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Sweden","1999","Total","April","Data tabulated by year of occurrence","Final figure, complete","2000","7967",""
"Sweden","1999","Total","May","Data tabulated by year of occurrence","Final figure, complete","2000","8072",""
"Sweden","1999","Total","June","Data tabulated by year of occurrence","Final figure, complete","2000","7738",""
"Sweden","1999","Total","July","Data tabulated by year of occurrence","Final figure, complete","2000","7832",""
"Sweden","1999","Total","August","Data tabulated by year of occurrence","Final figure, complete","2000","7595",""
"Sweden","1999","Total","September","Data tabulated by year of occurrence","Final figure, complete","2000","7206",""
"Sweden","1999","Total","October","Data tabulated by year of occurrence","Final figure, complete","2000","7008",""
"Sweden","1999","Total","November","Data tabulated by year of occurrence","Final figure, complete","2000","6139",""
"Sweden","1999","Total","December","Data tabulated by year of occurrence","Final figure, complete","2000","6368",""
"Sweden","1998","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2000","89028",""
"Sweden","1998","Total","January","Data tabulated by year of occurrence","Final figure, complete","2000","7274",""
"Sweden","1998","Total","February","Data tabulated by year of occurrence","Final figure, complete","2000","7227",""
"Sweden","1998","Total","March","Data tabulated by year of occurrence","Final figure, complete","2000","7937",""
"Sweden","1998","Total","April","Data tabulated by year of occurrence","Final figure, complete","2000","8155",""
"Sweden","1998","Total","May","Data tabulated by year of occurrence","Final figure, complete","2000","8074",""
"Sweden","1998","Total","June","Data tabulated by year of occurrence","Final figure, complete","2000","7522",""
"Sweden","1998","Total","July","Data tabulated by year of occurrence","Final figure, complete","2000","8129",""
"Sweden","1998","Total","August","Data tabulated by year of occurrence","Final figure, complete","2000","7930",""
"Sweden","1998","Total","September","Data tabulated by year of occurrence","Final figure, complete","2000","7463",""
"Sweden","1998","Total","October","Data tabulated by year of occurrence","Final figure, complete","2000","6893",""
"Sweden","1998","Total","November","Data tabulated by year of occurrence","Final figure, complete","2000","6186",""
"Sweden","1998","Total","December","Data tabulated by year of occurrence","Final figure, complete","2000","6238",""
"Sweden","1997","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1998","90502",""
"Sweden","1997","Total","January","Data tabulated by year of occurrence","Final figure, complete","1998","7750",""
"Sweden","1997","Total","February","Data tabulated by year of occurrence","Final figure, complete","1998","7288",""
"Sweden","1997","Total","March","Data tabulated by year of occurrence","Final figure, complete","1998","8256",""
"Sweden","1997","Total","April","Data tabulated by year of occurrence","Final figure, complete","1998","8491",""
"Sweden","1997","Total","May","Data tabulated by year of occurrence","Final figure, complete","1998","8248",""
"Sweden","1997","Total","June","Data tabulated by year of occurrence","Final figure, complete","1998","8060",""
"Sweden","1997","Total","July","Data tabulated by year of occurrence","Final figure, complete","1998","8165",""
"Sweden","1997","Total","August","Data tabulated by year of occurrence","Final figure, complete","1998","7883",""
"Sweden","1997","Total","September","Data tabulated by year of occurrence","Final figure, complete","1998","7245",""
"Sweden","1997","Total","October","Data tabulated by year of occurrence","Final figure, complete","1998","6844",""
"Sweden","1997","Total","November","Data tabulated by year of occurrence","Final figure, complete","1998","5970",""
"Sweden","1997","Total","December","Data tabulated by year of occurrence","Final figure, complete","1998","6302",""
"Sweden","1996","Total","Total","Data tabulated by year of occurrence","Final figure, complete","1997","95297",""
